order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
259767677536965890,100605572,19bd25db-39ec-4bca-abdd-95c312d588b8,zhiyin,114.35865073765184,30.545136823388933,114.36404339557129,30.543493164468988,2024-11-01 01:02:31,2024-11-01 01:06:29,781.0,238.0,工作日,1123.0,911.0,工学部学生7舍,湖滨食堂,116.0,376.0,学生宿舍,食堂,4.0,10.0,1,1,1,246608.1340453252,3382163.110944781,247121.38048051926,3381968.75018096,548.8150961411645,-1
2411010904427,2408282044124,f598d967-d280-4de5-b64d-3f326f7b3998,mangguo,114.365866900879,30.53991067378136,114.35588871938307,30.538358451265545,2024-11-01 01:04:30,2024-11-01 01:09:59,972.851229860558,329.0,工作日,840.0,618.0,枫园一舍,文理学部教5楼,149.0,135.0,学生宿舍,教学区域,4.0,6.0,1,1,1,247287.0908384836,3381567.4510192145,246325.4372048913,3381417.7783262837,973.2315377187643,-1
2411010905440,2408241144898,9d135107-b2ed-44cf-baaa-80b3018dfead,mangguo,114.35827363564177,30.535893529443783,114.35238098024928,30.54404386689149,2024-11-01 01:05:00,2024-11-01 01:12:04,1065.9087089131017,424.0,工作日,570.0,1139.0,物理科学技术学院,工学部学生新4栋,380.0,117.0,教学区域,学生宿舍,6.0,4.0,1,1,1,246547.9167095845,3381139.112590921,246003.60294741482,3382056.0531110014,1066.3289309834895,-1
259768021133828560,100605949,23617c2b-9d00-4342-b513-9b6f9f4b1f83,zhiyin,114.36057076894228,30.544099509672023,114.35973163285227,30.53290637513573,2024-11-01 01:05:12,2024-11-01 01:13:49,2051.0,517.0,工作日,1114.0,346.0,工学部6舍,东中区24栋,106.0,15.0,学生宿舍,教工宿舍,4.0,7.0,1,1,1,246789.69684044088,3382043.780732345,246680.08833683262,3380804.6339130877,1243.9850737603017,-1
259768059790631805,100605506,864a1908-f650-4153-a101-75a72bb828c6,zhiyin,114.3603420119522,30.544057835738364,114.35973862485666,30.532912363503726,2024-11-01 01:05:30,2024-11-01 01:14:36,1982.0,546.0,工作日,1113.0,346.0,工学部4舍,东中区24栋,102.0,15.0,学生宿舍,教工宿舍,4.0,7.0,1,1,1,246767.63550778778,3382039.6744892057,246680.77496930247,3380805.2821485023,1237.444626612917,-1
259768092000257724,100605418,b9a3e7c0-0d37-4b17-9e03-a66992ad9602,zhiyin,114.35198690003696,30.5429555519764,114.35470562461936,30.53008758629185,2024-11-01 01:05:44,2024-11-01 01:24:31,3811.0,1127.0,工作日,820.0,245.0,武汉大学工学部集贸市场,信息学部2舍,313.0,34.0,食堂,学生宿舍,10.0,4.0,1,1,1,245962.9480601856,3381936.2750787158,246190.36684164804,3380503.413552577,1450.7968345878564,-1
259768094150364393,100605574,89b91865-b8d3-490f-8fd9-94edb987055d,zhiyin,114.35301283381555,30.528762614783503,114.35135489118096,30.54096022392668,2024-11-01 01:05:46,2024-11-01 01:17:55,1785.0,729.0,工作日,173.0,791.0,南二门,计算机学院,60.0,442.0,交通枢纽,教学区域,0.0,6.0,1,1,1,246024.4412641905,3380360.3222844126,245897.0944796915,3381716.468879809,1362.1126207946013,-1
259768145689974940,100605613,de76b772-0542-4e5b-87a0-44872a1fb84c,zhiyin,114.3533477783467,30.53604172367741,114.35199063686775,30.534458367044355,2024-11-01 01:06:09,2024-11-01 01:08:24,254.0,135.0,工作日,447.0,436.0,牌坊草坪,牌坊,379.0,378.0,文娱场地,交通枢纽,8.0,0.0,1,1,1,246075.54319893822,3381166.6366835455,245941.16632389315,3380994.1422129557,218.65837951226905,-1
259768401240524843,100606419,e8e1053b-5b58-4b6a-b44f-1bdf98e039ab,zhiyin,114.3522815748326,30.530898069029792,114.35417524139572,30.54189850445333,2024-11-01 01:08:08,2024-11-01 01:27:43,1384.0,1175.0,工作日,187.0,958.0,武汉大学信息部学生宿舍15、16舍,桂园6舍,245.0,163.0,学生宿舍,学生宿舍,4.0,4.0,1,1,1,245959.81549615512,3380598.7388078505,246170.20693915183,3381814.1411569477,1233.4777782664764,-1
259768429156768805,100606433,03189ddb-69d3-479a-92de-5897c3073969,zhiyin,114.35221866273876,30.530812195899,114.3537527766334,30.541740205545185,2024-11-01 01:08:21,2024-11-01 01:15:59,1356.0,458.0,工作日,184.0,958.0,武汉大学信息部学生宿舍15、16舍,桂园6舍,245.0,163.0,学生宿舍,学生宿舍,4.0,4.0,1,1,1,245953.55350576626,3380589.359500214,246129.25110586255,3381797.5419606064,1220.890865015924,-1
