order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
259782916081457042,100605194,c8824a0e-5f1e-47ee-a382-2a20a9a5811c,zhiyin,114.35218584384268,30.52921776318208,114.3648806926866,30.54277136445673,2024-11-01 03:00:48,2024-11-01 03:12:50,2502.0,722.0,工作日,174.0,906.0,南二门,小龟山,60.0,87.0,交通枢纽,山体,0.0,5.0,3,3,1,245946.25045070754,3380412.651151154,247199.8617689157,3381886.841351898,1935.1429107713066,-1
2411011101227,2409092232010,4d92a287-55c0-4aa3-80aa-0aba31c091c0,mangguo,114.3555032361368,30.535365168214994,114.35169174188611,30.54292273819456,2024-11-01 03:01:25,2024-11-01 03:08:02,914.1979410472916,397.0,工作日,548.0,820.0,测试中心,武汉大学工学部集贸市场,360.0,313.0,其他,食堂,6.0,10.0,3,3,1,246280.65283426503,3381086.767123363,245934.53673253895,3381933.3026431412,914.5593158020469,-1
2411011104285,2408282050696,f598d967-d280-4de5-b64d-3f326f7b3998,mangguo,114.35616532792136,30.538278257579,114.36688412197014,30.539790400697868,2024-11-01 03:04:28,2024-11-01 03:11:59,1042.152971935272,451.0,工作日,617.0,847.0,文理学部教5楼,枫园学生4舍,135.0,152.0,教学区域,学生宿舍,6.0,4.0,3,3,1,246351.7754285049,3381408.26397098,247384.4026243012,3381551.8340350506,1042.5599689204519,-1
2411011105311,2409092233226,a7085229-f6b7-40fa-9579-6b254173414e,mangguo,114.35542722343888,30.54633918138932,114.35927178630835,30.54483568496623,2024-11-01 03:05:50,2024-11-01 03:11:00,404.8094892835012,310.0,工作日,1248.0,1102.0,图书馆工学分馆,工学部2舍,77.0,100.0,教学区域,学生宿舍,6.0,4.0,3,3,1,246301.91609214398,3382303.6794938627,246666.95085440172,3382128.3251380613,404.9685515630504,-1
2411011111443,2408282050645,eb7ab73d-828b-4fdc-b518-02b8779f65cb,mangguo,114.365817892702,30.535051655677137,114.35934079830874,30.537855680177163,2024-11-01 03:11:48,2024-11-01 03:18:22,694.9621881466687,394.0,工作日,471.0,687.0,珞东二门,梅园食堂,382.0,169.0,交通枢纽,食堂,0.0,10.0,3,3,1,247269.79351313852,3381028.8208793406,246655.43567985707,3381354.264628096,695.2331845634483,-1
2411011113475,2408282045276,4d92a287-55c0-4aa3-80aa-0aba31c091c0,mangguo,114.3515377233823,30.54298072154345,114.35549423489458,30.535366167096107,2024-11-01 03:13:12,2024-11-01 03:19:27,925.6116383695328,375.0,工作日,820.0,548.0,武汉大学工学部集贸市场,测试中心,313.0,360.0,食堂,其他,10.0,6.0,3,3,1,245919.9069689899,3381940.078995327,246279.79153374996,3381086.898147091,925.9775697875018,-1
259784593265135301,100606081,eb124df6-2daf-4439-a884-1f1537ee5c55,zhiyin,114.35784471363829,30.54424227417208,114.35983430037228,30.546903569678697,2024-11-01 03:13:48,2024-11-01 03:20:53,611.0,425.0,工作日,973.0,1225.0,未知,工学部12舍,-1.0,95.0,其他,学生宿舍,2.0,4.0,3,3,1,246528.45717655544,3382065.741877439,246726.30637594455,3382356.3359106,351.55255340815086,-1
2411011120651,2409092233054,2ee732fe-e45c-4a8a-b640-17d005fa76fc,mangguo,114.36091004571811,30.545390919277697,114.3577230029438,30.54541014439924,2024-11-01 03:20:09,2024-11-01 03:22:37,305.8179205600239,148.0,工作日,1213.0,1019.0,未知,工学部5教学楼,-1.0,103.0,其他,教学区域,2.0,6.0,3,3,1,246825.61028750322,3382186.202485087,246519.8139605026,3382195.5030970452,305.9377305758087,-1
2411011123763,2408282044178,a4edc15c-29cf-4c69-8988-ad1c79c61ddd,mangguo,114.35905675519454,30.533746632187448,114.3557467934372,30.5449867888114,2024-11-01 03:23:44,2024-11-01 03:34:55,1285.9449970936466,671.0,工作日,351.0,1001.0,武汉大学东中区18栋,工学部第4教学楼,182.0,120.0,教工宿舍,教学区域,7.0,6.0,3,3,1,246617.49819700417,3380899.314681602,246329.0640251199,3382153.0133301457,1286.4503771504426,-1
2411011126877,2409092233130,2c4e914f-d6db-4dd3-96f8-4bac9f7708bc,mangguo,114.35595929754014,30.54538224609979,114.35882871829756,30.543950621836164,2024-11-01 03:26:47,2024-11-01 03:29:49,317.8036243643719,182.0,工作日,1002.0,1097.0,工学部第4教学楼,工学部5舍,120.0,104.0,教学区域,学生宿舍,6.0,4.0,3,3,1,246350.48626866055,3382196.3809411866,246622.13079246713,3382031.190798163,317.92849929861,-1
