order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
260099792368044119,100606346,3fd4fd2a-3600-477f-9972-40bf5918878c,zhiyin,114.35870472503214,30.54460092826643,114.35235282506966,30.530945786498894,2024-11-02 20:00:05,2024-11-02 20:11:09,2471.0,664.0,非工作日,1100.0,187.0,教育技术与教学服务中心,武汉大学信息部学生宿舍15、16舍,131.0,245.0,教学区域,学生宿舍,6.0,4.0,20,20,1,246611.92194930906,3382103.5722749378,245966.77838921975,3380603.86881784,1632.5809849304187,-1
260099809538480984,100606390,7f5a9136-297a-4d53-9e61-a09f776e8cd0,zhiyin,114.354573706758,30.530984495995217,114.3555211866715,30.535318652597027,2024-11-02 20:00:12,2024-11-02 20:08:28,1136.0,496.0,非工作日,251.0,322.0,信息学部4舍,测试中心,36.0,360.0,学生宿舍,其他,4.0,6.0,20,20,1,246180.03940187476,3380603.1552965264,246282.2546198665,3381081.5692896494,489.2115080463451,-1
260099818135227247,100605658,6a9647b6-a173-4a80-8621-269acb150890,zhiyin,114.35942752094246,30.53792514759221,114.35506919736444,30.52994508282505,2024-11-02 20:00:16,2024-11-02 20:12:20,1776.0,724.0,非工作日,688.0,242.0,梅园食堂,测绘遥感信息工程国家重点实验室,169.0,359.0,食堂,教学区域,10.0,6.0,20,20,1,246663.93920080128,3381361.7717536353,246224.8920697825,3380486.7945674034,978.9522254339389,-1
260099820286384536,100605781,c748409d-9950-4c9c-8b42-09e2d6253604,zhiyin,114.35201405731874,30.529295009254543,114.36051283394504,30.54404760605836,2024-11-02 20:00:17,2024-11-02 20:12:19,2581.0,722.0,非工作日,174.0,1113.0,南二门,工学部4舍,60.0,102.0,交通枢纽,学生宿舍,0.0,4.0,20,20,1,245929.96328971913,3380421.603150559,246784.00217950103,3382038.156197321,1828.285037475128,48
260099820285338385,100605049,5a26c141-0753-45ba-9fd7-4fd5448e41fc,zhiyin,114.36758355888104,30.54080880606482,114.35294188541296,30.529195585709616,2024-11-02 20:00:17,2024-11-02 20:12:09,2508.0,712.0,非工作日,868.0,176.0,武汉大学经济与管理学院,南二门,335.0,60.0,教学区域,交通枢纽,6.0,0.0,20,20,1,247454.16615898476,3381663.1805130327,246018.75890230108,3380408.487739687,1906.4752681392172,-1
260099826732503199,100606029,ce0c32fa-c991-44b5-b99a-a02ca821bfca,zhiyin,114.3608065216467,30.544126180678656,114.353167926144,30.53626389009112,2024-11-02 20:00:21,2024-11-02 20:12:45,1802.0,744.0,非工作日,1114.0,451.0,工学部6舍,雷军科技楼草坪,106.0,451.0,学生宿舍,教学区域,4.0,6.0,20,20,1,246812.39054068373,3382046.2078490346,246058.86046037826,3381191.674763446,1139.313116000313,-1
260099835312475891,100605448,3faa90ac-3cd6-4112-9872-60c1c9515029,zhiyin,114.35913078596424,30.53856934850735,114.35419160096978,30.53754992751019,2024-11-02 20:00:24,2024-11-02 20:08:32,699.0,488.0,非工作日,693.0,581.0,武汉大学梅园四、五舍,国学历史和哲学学院,328.0,73.0,学生宿舍,教学区域,4.0,6.0,20,20,1,246637.13465526025,3381433.864652737,246160.45535603314,3381331.9566589394,487.4509139508449,-1
260099841758072213,100605945,cf1627f4-819d-48fb-9cab-edfe8bef25a2,zhiyin,114.36509527541372,30.54534323326035,114.35037713968288,30.529893431222,2024-11-02 20:00:27,2024-11-02 20:18:11,3531.0,1064.0,非工作日,1194.0,168.0,凌波门,星湖综合实验大楼,52.0,143.0,交通枢纽,教学区域,0.0,6.0,20,20,1,247227.12393018304,3382171.514115894,245774.4088793316,3380491.645425724,2220.8871729975203,-1
260099843906079592,100605650,2a5949d8-65db-4d67-8fd6-62523687e460,zhiyin,114.3520490084476,30.529340939244484,114.36498153547628,30.54353298412797,2024-11-02 20:00:28,2024-11-02 20:12:28,2628.0,720.0,非工作日,174.0,910.0,南二门,湖滨食堂,60.0,376.0,交通枢纽,食堂,0.0,10.0,20,20,1,245933.43759824635,3380426.6168141305,247211.5144275227,3381971.0591202844,2004.6901053706945,-1
260099843901886312,100606347,59588374-58c0-40c0-906c-41c9c61bac4b,zhiyin,114.36625817773266,30.53485132657235,114.35575927287915,30.52907618715783,2024-11-02 20:00:28,2024-11-02 20:14:38,1681.0,850.0,非工作日,470.0,227.0,珞东二门,信部操场,382.0,46.0,交通枢纽,运动场地,0.0,1.0,20,20,1,247311.5309865828,3381005.621879876,246288.86600706895,3380388.9019932067,1194.2307477776696,-1
