order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
260115256389407357,100605174,66dc0561-056a-4225-8ca6-293269a51e4a,zhiyin,114.36057076728414,30.544118503267114,114.35242715050931,30.54508913900524,2024-11-02 22:00:06,2024-11-02 22:04:26,928.0,260.0,非工作日,1114.0,1168.0,工学部6舍,中区068栋,106.0,21.0,学生宿舍,教工宿舍,4.0,7.0,22,22,1,246789.7460183849,3382045.886643115,246010.75737106297,3382171.843476275,789.1060996318317,-1
260115269279027893,100605117,f36fcc5d-14a0-497f-b6d1-f516afa53b43,zhiyin,114.35104130168646,30.540942730788444,114.3536208675428,30.53111891094849,2024-11-02 22:00:11,2024-11-02 22:21:33,2260.0,1282.0,非工作日,791.0,188.0,计算机学院,学生一、二食堂,442.0,83.0,教学区域,食堂,6.0,10.0,22,22,1,245866.9536242651,3381715.2368401564,246088.9358697362,3380620.2055115066,1117.304671085185,-1
260115271427560159,100606380,568ea533-0073-457d-80f0-4b77d639f53f,zhiyin,114.35094263646906,30.53858667352576,114.35863879884724,30.54458702614681,2024-11-02 22:00:12,2024-11-02 22:08:14,1636.0,482.0,非工作日,750.0,1100.0,汉庭酒店,教育技术与教学服务中心,355.0,131.0,其他,教学区域,10.0,6.0,22,22,1,245851.34310236288,3381454.231734364,246605.55911489855,3382102.1792123076,994.3227482758571,-1
260115273572949226,100605723,0c6bb31c-b9fb-4ab4-8b7e-24c74079ce1f,zhiyin,114.35216885938756,30.529288767038604,114.36511125773838,30.54538220047971,2024-11-02 22:00:14,2024-11-02 22:15:19,2624.0,905.0,非工作日,174.0,1194.0,南二门,凌波门,60.0,52.0,交通枢纽,交通枢纽,0.0,0.0,22,22,1,245944.80519652079,3380420.561983266,247228.75872912203,3382175.798711176,2174.716681520565,-1
260115288601660696,100606424,4508cf3e-4e88-481b-b400-58ee96477c9a,zhiyin,114.35516815615463,30.52905322175401,114.35290293949656,30.529138664769043,2024-11-02 22:00:20,2024-11-02 22:03:11,231.0,171.0,非工作日,71.0,176.0,信息学部一教,南二门,39.0,60.0,教学区域,交通枢纽,2.0,0.0,22,22,1,246232.06981593135,3380387.6869142666,246014.87258383245,3380402.2644375865,217.68587877390752,-1
260115292903441908,100605857,cb99baa4-4bd9-427a-9882-d54ca0358aaf,zhiyin,114.35923667058276,30.538574198715867,114.3616957886427,30.542122661894503,2024-11-02 22:00:23,2024-11-02 22:08:32,671.0,489.0,非工作日,693.0,1060.0,武汉大学梅园四、五舍,理学院,328.0,388.0,学生宿舍,教学区域,4.0,6.0,22,22,1,246647.30924731755,3381434.1642567734,246892.52869294552,3381822.069825725,458.9153592307213,-1
260115295049352874,100605167,14bb73c7-cc59-4799-ad45-c695ffcdaa19,zhiyin,114.35529912536173,30.52760549063756,114.35367184475264,30.542110206164978,2024-11-02 22:00:23,2024-11-02 22:10:40,2003.0,617.0,非工作日,48.0,826.0,南门,桂园9舍,67.0,165.0,交通枢纽,学生宿舍,0.0,4.0,22,22,1,246240.87414195246,3380226.8753273976,246122.447680602,3381838.748152295,1616.2174452687723,-1
260115307927964907,100605715,1cc4f132-33a2-4393-b17d-22ddb3ac89a5,zhiyin,114.3588987579184,30.541787601182,114.35293290754714,30.52907163967093,2024-11-02 22:00:29,2024-11-02 22:11:07,2307.0,638.0,非工作日,1063.0,176.0,樱顶学生宿舍,南二门,173.0,60.0,学生宿舍,交通枢纽,4.0,0.0,22,22,1,246623.2303395392,3381791.209080001,246017.57444280203,3380394.7654950414,1522.1280337826472,-1
260115318672722739,100605568,65a1cbd6-662b-4602-ae98-905e192c2301,zhiyin,114.35869430189555,30.53812910859445,114.3566586418111,30.537689185781662,2024-11-02 22:00:35,2024-11-02 22:03:35,594.0,180.0,非工作日,692.0,593.0,武汉大学梅园六舍,武汉大学总图书馆,327.0,315.0,学生宿舍,教学区域,4.0,6.0,22,22,1,246594.10010601179,3381386.035093619,246397.58793767157,3381341.8400796377,201.42053412345916,-1
260115331560776304,100605268,0550265a-63d6-4966-921c-2e39734d0bb3,zhiyin,114.3505269415134,30.52989518888392,114.35468555301551,30.53118726044589,2024-11-02 22:00:40,2024-11-02 22:05:20,818.0,280.0,非工作日,168.0,251.0,星湖综合实验大楼,信息学部4舍,143.0,36.0,教学区域,学生宿舍,6.0,4.0,22,22,1,245788.79161587165,3380491.5023045423,246191.30206556714,3380625.3847700544,424.1923816921315,-1
260115333705110401,100606060,a61e07f1-aa5d-43b7-8629-e057aa2f7999,zhiyin,114.35868974317695,30.544581955841405,114.35260002869194,30.54396624717661,2024-11-02 22:00:41,2024-11-02 22:04:52,855.0,251.0,非工作日,1100.0,1137.0,教育技术与教学服务中心,中国银行武大水大支行,131.0,24.0,教学区域,其他,6.0,2.0,22,22,1,246610.43487727435,3382101.5024214997,246024.42216775008,3382046.9530319786,588.5461168176324,-1
260115333711926378,100606478,bc230673-81c2-4c35-a147-bf2a261cc3f7,zhiyin,114.35533608163134,30.527599437114205,114.35339795565508,30.535741915616764,2024-11-02 22:00:42,2024-11-02 22:13:18,2761.0,756.0,非工作日,48.0,433.0,南门,牌坊,67.0,378.0,交通枢纽,交通枢纽,0.0,0.0,22,22,1,246244.40557671286,3380226.1209172704,246079.57826455688,3381133.2824231046,922.0141216380234,-1
260115338001653300,100605249,94420dda-9891-4212-b82b-9bcb840ec405,zhiyin,114.35601334163232,30.5383159300366,114.3639678235196,30.53940162908472,2024-11-02 22:00:44,2024-11-02 22:06:44,1063.0,360.0,非工作日,617.0,855.0,文理学部教5楼,枫园14舍,135.0,148.0,教学区域,学生宿舍,6.0,4.0,22,22,1,246337.28690445572,3381412.7831482203,247103.51456687294,3381515.2733125775,773.0517863916589,-1
260115342297669652,100605813,9ff19248-84b9-4c3b-a0e1-5b9412e16cfb,zhiyin,114.35289389597509,30.541225708337723,114.35769580547166,30.53366500237296,2024-11-02 22:00:46,2024-11-02 22:16:41,1659.0,955.0,非工作日,804.0,296.0,桂园2舍,武汉大学东中区7栋,160.0,192.0,学生宿舍,教工宿舍,4.0,7.0,22,22,1,246045.48463040515,3381742.4333925922,246486.66601960605,3380893.3257771754,956.8828354277059,-1
260115346597880363,100605806,b4173273-60e4-4ed7-808c-ba6127db735e,zhiyin,114.35777431306248,30.538288367026635,114.3598555096928,30.53280323750909,2024-11-02 22:00:47,2024-11-02 22:04:58,855.0,251.0,非工作日,600.0,346.0,武汉大学总图书馆,东中区24栋,315.0,15.0,教学区域,教工宿舍,6.0,7.0,22,22,1,246506.22029183636,3381405.762824663,246691.70987988444,3380792.920048775,640.298879611796,-1
