order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
2411021402786,2408282049616,638ed177-4422-451f-a48f-72b4588b234d,mangguo,114.35657638624242,30.53840331044383,114.3560477383567,30.54654758576173,2024-11-02 06:02:17,2024-11-02 06:09:48,904.3115858291432,451.0,非工作日,616.0,1247.0,武汉大学总图书馆,工学部A教学楼,315.0,110.0,教学区域,教学区域,6.0,6.0,6,6,1,246391.5510671052,3381421.2036138186,246362.00596330018,3382325.3885630327,904.6675276277813,-1
2411021402789,2408282049605,b18e3c36-9468-459e-98d7-816a2871c524,mangguo,114.35653037967104,30.53842030455817,114.3560477383567,30.54654758576173,2024-11-02 06:02:18,2024-11-02 06:09:34,902.1931735411836,436.0,非工作日,617.0,1247.0,文理学部教5楼,工学部A教学楼,135.0,110.0,教学区域,教学区域,6.0,6.0,6,6,1,246387.17990268892,3381423.191414116,246362.00596330018,3382325.3885630327,902.5482938535254,-1
259991881309492109,100605215,fbb945da-0697-4976-9ad6-a620ac60ed5c,zhiyin,114.35208595730704,30.52938386707682,114.36037597884338,30.54402879910923,2024-11-02 06:02:34,2024-11-02 06:14:08,2547.0,694.0,非工作日,174.0,1113.0,南二门,工学部4舍,60.0,102.0,交通枢纽,学生宿舍,0.0,4.0,6,6,1,245937.09582911947,3380431.2931104274,246770.8197726956,3382036.3786907108,1808.699901621478,0
259992072438159861,100605740,febd682d-ab41-4137-bd52-e1b861999468,zhiyin,114.35951634233932,30.53887470903995,114.35218786106032,30.52899083318032,2024-11-02 06:04:03,2024-11-02 06:12:23,1652.0,500.0,非工作日,694.0,171.0,武汉大学梅园四、五舍,南二门,328.0,60.0,学生宿舍,交通枢纽,4.0,0.0,6,6,1,246674.93076449403,3381466.8542022244,245945.8529884699,3380387.485795067,1302.5323649957618,-1
259992078880605217,100606146,d42b2905-7d97-4e67-a0cd-fbd175255553,zhiyin,114.3651452285798,30.545369163286463,114.36200823102226,30.544921305837875,2024-11-02 06:04:06,2024-11-02 06:07:58,384.0,232.0,非工作日,1201.0,1108.0,凌波门,工学部球场,52.0,118.0,交通枢纽,运动场地,0.0,1.0,6,6,1,247231.984945207,3382174.2769736503,246929.77893616792,3382131.6660283925,305.1952892085487,-1
259992089609640420,100605308,48a71daa-3fba-48c3-8f99-87b2a3d37fc7,zhiyin,114.35960224378604,30.538946565844856,114.36856140696251,30.539755126222843,2024-11-02 06:04:12,2024-11-02 06:37:16,4539.0,1984.0,非工作日,694.0,140.0,武汉大学梅园四、五舍,武汉大学国际教育学院,328.0,304.0,学生宿舍,教学区域,4.0,6.0,6,6,1,246683.36158817413,3381474.628106672,247545.28160583612,3381544.162516667,864.7202732790696,-1
2411021407977,2408290641725,c13d6920-2055-49cc-af7a-456c9ac3223e,mangguo,114.35228381667868,30.530387777625865,114.3576516843956,30.545315238813192,2024-11-02 06:07:44,2024-11-02 06:19:29,1733.196827332312,705.0,非工作日,181.0,1020.0,维修服务平台,工学部A教学楼,400.0,110.0,其他,教学区域,2.0,6.0,6,6,1,245958.7015142614,3380542.1553117516,246512.72302779782,3382185.1409910205,1733.8805552124043,-1
259992547023659141,100605157,b0583ff1-7ce6-4891-994d-920dad95e562,zhiyin,114.35377674579274,30.541753164321506,114.36506929975612,30.54533026950129,2024-11-02 06:07:44,2024-11-02 06:19:11,2187.0,687.0,非工作日,958.0,1194.0,桂园6舍,凌波门,163.0,52.0,学生宿舍,交通枢纽,4.0,0.0,6,6,1,246131.58515655727,3381798.9247362223,247224.59754836137,3382170.1350692506,1154.328029627777,-1
259992770375588668,100605234,d42b2905-7d97-4e67-a0cd-fbd175255553,zhiyin,114.36137283065828,30.54538199407769,114.35496680895224,30.54726049057964,2024-11-02 06:09:28,2024-11-02 06:17:46,838.0,498.0,非工作日,1122.0,1257.0,体育部,工程结构试验中心,30.0,122.0,运动场地,教学区域,1.0,6.0,6,6,1,246869.99849077122,3382184.172625908,246260.13096536187,3382406.866837921,649.2542726952103,-1
259992813328402174,100605244,10e53560-101e-4c9e-8c88-7e97cba74052,zhiyin,114.36513423601862,30.54539616760284,114.35498978235934,30.54724746034224,2024-11-02 06:09:48,2024-11-02 06:19:57,1597.0,609.0,非工作日,1201.0,1257.0,凌波门,工程结构试验中心,52.0,122.0,交通枢纽,教学区域,0.0,6.0,6,6,1,247231.00006666285,3382177.295733573,246262.3016606602,3382405.370347943,995.18572714455,1
259992826209636899,100605358,2a512156-b5dc-459b-976c-0542574632a3,zhiyin,114.3650922827184,30.54529025486343,114.35500076936547,30.54724444479092,2024-11-02 06:09:55,2024-11-02 06:19:50,1575.0,595.0,非工作日,1194.0,1257.0,凌波门,工程结构试验中心,52.0,122.0,交通枢纽,教学区域,0.0,6.0,6,6,1,247226.69935167205,3382165.6468845448,246263.3481660473,3382405.0112431347,992.6433412902167,1
259993219190758377,100605740,d62110a9-cb76-48a3-b3e9-d22d0521b17d,zhiyin,114.35218786106032,30.52899083318032,114.36506629510023,30.54541424475487,2024-11-02 06:12:57,2024-11-02 06:34:11,3388.0,1274.0,非工作日,171.0,1194.0,南二门,凌波门,60.0,52.0,交通枢纽,交通枢纽,0.0,0.0,6,6,1,245945.8529884699,3380387.485795067,247224.5269721564,3382179.452520007,2201.3977150545934,-1
259993240670308251,100606354,12dd459c-e2c1-4120-a2eb-0a903a05b4be,zhiyin,114.35208652427748,30.534338255011484,114.35860220286814,30.54042447549713,2024-11-02 06:13:08,2024-11-02 06:18:25,1021.0,317.0,非工作日,426.0,1033.0,武汉大学信息学部教工宿舍34栋,梅园操场,225.0,168.0,教工宿舍,运动场地,7.0,1.0,6,6,1,245950.05635877946,3380980.608569689,246591.22707279603,3381640.7401958853,920.2573816150358,-1
259993704526252820,100605120,a4842bad-c504-49a9-a190-1853378e443f,zhiyin,114.35220477148052,30.52976955521902,114.36504532486644,30.545288313121603,2024-11-02 06:16:43,2024-11-02 06:28:18,2476.0,695.0,非工作日,178.0,1194.0,南二门,凌波门,60.0,52.0,交通枢纽,交通枢纽,0.0,0.0,6,6,1,245949.50440400103,3380473.788280619,247222.18798552547,3382165.536992633,2117.011384778719,-1
259993816191212714,100605369,d455b4d6-200d-4222-8454-4ca64fbe996a,zhiyin,114.35370276713904,30.53110378963111,114.352117942041,30.529088911773083,2024-11-02 06:17:35,2024-11-02 06:21:09,477.0,214.0,非工作日,188.0,174.0,学生一、二食堂,南二门,83.0,60.0,食堂,交通枢纽,10.0,0.0,6,6,1,246096.7572143237,3380618.344367708,245939.3974901283,3380398.5178906936,270.3437863081838,-1
259994211340784684,100605525,69b55e4f-dd3b-4d0c-af19-c9ddd01a2929,zhiyin,114.36504133254633,30.54524133392309,114.35507168345032,30.547249336197773,2024-11-02 06:20:40,2024-11-02 06:27:51,1512.0,431.0,非工作日,1187.0,1257.0,凌波门,工程结构试验中心,52.0,122.0,交通枢纽,教学区域,0.0,6.0,6,6,1,247221.68303233766,3382160.3371626046,246270.16609058555,3382405.3937959997,982.5666613580221,1
259994228502824042,100606305,b0583ff1-7ce6-4891-994d-920dad95e562,zhiyin,114.36507829486384,30.54529427065512,114.35505571081184,30.54715639190845,2024-11-02 06:20:48,2024-11-02 06:27:44,1517.0,416.0,非工作日,1194.0,1257.0,凌波门,工程结构试验中心,52.0,122.0,交通枢纽,教学区域,0.0,6.0,6,6,1,247225.36741489876,3382166.1235288177,246268.39133760304,3382395.1245986787,983.9942593906695,1
259994295085306516,100605508,8870ffa3-91d7-4f61-80cd-b7a4e4dce667,zhiyin,114.36093139585223,30.54408902435835,114.3606534823916,30.54639262110426,2024-11-02 06:21:19,2024-11-02 06:22:41,254.0,82.0,非工作日,1114.0,1218.0,工学部6舍,武汉大学青年互助服务中心,106.0,345.0,学生宿舍,教学区域,4.0,6.0,6,6,1,246824.277808693,3382041.807434412,246803.59110034216,3382297.8425838114,256.86949532838435,-1
2411021421516,2408241144021,602a78c1-9d84-4eff-a02e-f6a235bd7aba,mangguo,114.3575565270127,30.54567445353601,114.35202078463551,30.529509746580903,2024-11-02 06:21:44,2024-11-02 06:33:29,1869.122541377391,705.0,非工作日,1020.0,174.0,工学部A教学楼,南二门,110.0,60.0,教学区域,交通枢纽,6.0,0.0,6,6,1,246504.52537345412,3382225.1830180953,245931.16834981943,3380445.3969309065,1869.8600997674378,-1
259994408909805404,100605713,5e1205a1-2bf1-4eda-a064-cf5e4502df94,zhiyin,114.35927362015973,30.53869310761088,114.35466112261916,30.530074053742947,2024-11-02 06:22:12,2024-11-02 06:34:20,1452.0,728.0,非工作日,693.0,245.0,武汉大学梅园四、五舍,信息学部2舍,328.0,34.0,学生宿舍,学生宿舍,4.0,4.0,6,6,1,246651.16435778423,3381447.2651230334,246186.06028721185,3380502.0133864647,1053.4812015167834,-1
2411021422533,2408282047423,ee5e097f-f533-4184-8b6c-b442ec9d6533,mangguo,114.3531559235756,30.541209898925377,114.35190777090014,30.529448733987213,2024-11-02 06:22:16,2024-11-02 06:30:13,1309.3506336408936,477.0,非工作日,805.0,165.0,桂园2舍,南二门,160.0,60.0,学生宿舍,交通枢纽,4.0,0.0,6,6,1,246070.59021458813,3381740.0897527905,245920.16218615556,3380438.8870216263,1309.8691306108444,-1
2411021422553,2408241144043,17191798-9475-4a9e-8391-35786b13e93e,mangguo,114.354677124377,30.531980059649204,114.35753952448545,30.54579645153223,2024-11-02 06:22:48,2024-11-02 06:36:39,1556.1407906038446,831.0,非工作日,274.0,1021.0,信息学部18舍,工学部A教前草坪,33.0,109.0,学生宿舍,文娱场地,4.0,8.0,6,6,1,246192.55627529364,3380713.3051132024,246503.21099786428,3382238.747786348,1556.753578993679,-1
259994692365585287,100605779,e45168d8-f337-4814-9e11-75911266d47a,zhiyin,114.3643219793774,30.545308202323668,114.3550027665197,30.54724944007725,2024-11-02 06:24:23,2024-11-02 06:43:50,1845.0,1167.0,非工作日,1190.0,1257.0,湖滨十一、十二舍,工程结构试验中心,369.0,122.0,学生宿舍,教学区域,4.0,6.0,6,6,1,247152.82340001417,3382169.365993927,246263.55282495372,3382405.5605948903,920.1032796336789,-1
259994778260216997,100606293,66c69fa6-08fd-4540-ac4a-15558be3eb78,zhiyin,114.36065543178644,30.546948429558142,114.36575303769204,30.541429751071973,2024-11-02 06:25:03,2024-11-02 06:31:58,1552.0,415.0,非工作日,1222.0,887.0,尖端科技楼,武汉大学法学院,88.0,329.0,教学区域,教学区域,6.0,6.0,6,6,1,246805.221984248,3382359.463251673,247280.10103812243,3381736.133146458,783.6137670283813,-1
259994789002350655,100606152,6db02302-e2a8-437f-9ef0-8dc764847622,zhiyin,114.36399381652951,30.539204661835004,114.35500176589314,30.547270434439465,2024-11-02 06:25:09,2024-11-02 06:40:10,3104.0,901.0,非工作日,543.0,1257.0,枫园14舍,工程结构试验中心,148.0,122.0,学生宿舍,教学区域,4.0,6.0,6,6,1,247105.49825261452,3381493.3763325443,246263.51145559674,3382407.890596737,1243.0921549766638,-1
259994838402860911,100605706,1f77913f-235e-4068-ac7b-9d66c2720ad1,zhiyin,114.36403278090393,30.53919761511312,114.3550241681256,30.547232133459747,2024-11-02 06:25:32,2024-11-02 06:40:02,3097.0,870.0,非工作日,543.0,1257.0,枫园14舍,工程结构试验中心,148.0,122.0,学生宿舍,教学区域,4.0,6.0,6,6,1,247109.2194436878,3381492.507550737,246265.5615521788,3382403.5935040987,1241.7069913303183,-1
259994900683033119,100605830,97fca92e-fe1f-43fe-ada2-0d5aee59aac3,zhiyin,114.35499028532756,30.53002717528164,114.35815185037312,30.538734678101115,2024-11-02 06:26:00,2024-11-02 06:31:49,1199.0,349.0,非工作日,244.0,602.0,信息学部2舍,万林艺术博物馆,34.0,12.0,学生宿舍,文娱场地,4.0,5.0,6,6,1,246217.53162025515,3380496.074282124,246543.61372657696,3381454.397830907,1012.2813661302778,-1
259994900677271036,100605595,b96f5c71-2e88-443c-a1a1-92e02a94f2dd,zhiyin,114.35308055558636,30.53097479440312,114.35198490478204,30.542930563529737,2024-11-02 06:26:00,2024-11-02 06:34:18,1545.0,498.0,非工作日,186.0,820.0,武汉大学信息部学生宿舍14舍,武汉大学工学部集贸市场,244.0,313.0,学生宿舍,食堂,4.0,10.0,6,6,1,246036.70153519147,3380605.4444384514,245962.69146060926,3381933.5089865047,1330.125157620784,-1
