order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
259999313746724977,100605441,55f966e6-f58d-4dec-b7a6-b761df5966c1,zhiyin,114.3499707291016,30.52932527305457,114.35312958201244,30.52996604485304,2024-11-02 07:00:15,2024-11-02 07:11:14,1895.0,659.0,非工作日,162.0,180.0,国际软件学院C3宿舍,武汉大学信息部学生宿舍11舍,74.0,242.0,学生宿舍,学生宿舍,6.0,4.0,7,7,1,245733.91998023808,3380429.5680621057,246038.78045972058,3380493.489094476,311.4896632789271,-1
259999328789599693,100606373,f9f37493-4efa-4c7c-a28e-ff90523c5b51,zhiyin,114.35973457470566,30.544982359149508,114.35206299878558,30.529245947809805,2024-11-02 07:00:22,2024-11-02 07:13:43,2817.0,801.0,非工作日,1124.0,174.0,工学部1舍,南二门,99.0,60.0,学生宿舍,交通枢纽,4.0,0.0,7,7,1,246711.74397457507,3382143.5466591883,245934.53297939678,3380416.053114366,1894.2784585244165,-1
259999406100061164,100605900,a2b81858-b06e-4da3-96c3-304a85e0d9a1,zhiyin,114.35994023744804,30.546333617166887,114.35593982731086,30.54519773369161,2024-11-02 07:00:59,2024-11-02 07:04:51,675.0,232.0,非工作日,1132.0,1001.0,工学部11舍,工学部第4教学楼,94.0,120.0,学生宿舍,教学区域,4.0,6.0,7,7,1,246734.99157282375,3382292.904372096,246348.1376521814,3382175.9670167123,404.1414368763769,-1
259999431866190719,100605722,8bd9dbcc-3894-4aa6-b44b-c13e40d228e0,zhiyin,114.36411770297806,30.53918751169725,114.36560216689364,30.54145792382955,2024-11-02 07:01:10,2024-11-02 07:06:10,638.0,300.0,非工作日,543.0,886.0,枫园14舍,武汉大学外国文学学院,148.0,307.0,学生宿舍,教学区域,4.0,6.0,7,7,1,247117.34333606833,3381491.196682443,247265.69511990173,3381739.5953102172,289.3270295819621,-1
259999511319940297,100606014,4bad1cee-8d19-40be-8958-d4ad5fe7cff1,zhiyin,114.35308559632904,30.54189218670868,114.35393861426968,30.540966178944288,2024-11-02 07:01:47,2024-11-02 07:03:30,241.0,103.0,非工作日,825.0,954.0,桂园3舍,风雨操场,161.0,453.0,学生宿舍,运动场地,4.0,1.0,7,7,1,246065.6181043495,3381815.8968841485,246145.07034205797,3381711.303017677,131.34890551647277,-1
259999532787437999,100605966,b9090781-e702-420a-bf03-6dc7b8e8d597,zhiyin,114.36511028954229,30.54502832142341,114.35397656481057,30.540996110718613,2024-11-02 07:01:57,2024-11-02 07:08:05,1392.0,368.0,非工作日,1187.0,954.0,凌波门,风雨操场,52.0,453.0,交通枢纽,运动场地,0.0,1.0,7,7,1,247227.7481474893,3382136.5647539077,246148.79039717262,3381714.5361646833,1158.5585686926686,-1
259999552128947588,100606063,8a461a13-0194-4a28-b11a-7e95f70c0eb4,zhiyin,114.35220168149289,30.53084621161728,114.35308591703546,30.53000986767093,2024-11-02 07:02:07,2024-11-02 07:03:20,156.0,73.0,非工作日,184.0,180.0,武汉大学信息部学生宿舍15、16舍,武汉大学信息部学生宿舍11舍,245.0,242.0,学生宿舍,学生宿舍,4.0,4.0,7,7,1,245952.0122462664,3380593.1692757094,246034.7035597893,3380498.4463608717,125.73895151268603,-1
259999610112582551,100606428,7f039524-3f72-42a7-820c-788ac9633242,zhiyin,114.3521289321471,30.52904090991897,114.35939855253594,30.53792118926037,2024-11-02 07:02:34,2024-11-02 07:18:51,1957.0,977.0,非工作日,171.0,687.0,南二门,梅园食堂,60.0,169.0,交通枢纽,食堂,0.0,10.0,7,7,1,245940.32730967033,3380393.1709157447,246661.14873370592,3381361.398025994,1207.0821274340474,-1
259999618687830316,100606251,15963b66-ef60-4d05-8072-d02d8eca1e69,zhiyin,114.36708606044812,30.5397017496588,114.3556480767578,30.53484761768746,2024-11-02 07:02:37,2024-11-02 07:09:03,1413.0,386.0,非工作日,847.0,319.0,枫园学生4舍,测试中心,152.0,360.0,学生宿舍,其他,4.0,6.0,7,7,1,247403.55314243995,3381541.55204251,246293.20747358698,3381029.057664874,1222.9137301743494,-1
259999732513904929,100605380,6e315366-e40d-4abb-9dd3-635c05befa08,zhiyin,114.35203503118052,30.529285979046005,114.36660041484252,30.54026612998801,2024-11-02 07:03:30,2024-11-02 07:16:46,2751.0,796.0,非工作日,174.0,852.0,南二门,武汉大学枫园学生十二舍,60.0,322.0,交通枢纽,学生宿舍,0.0,4.0,7,7,1,245931.95287448115,3380420.5546331955,247358.40778228053,3381605.2164857243,1854.2376624429514,-1
