order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
259937436168619319,100606058,dfcee85a-6d92-4d57-ab0b-a1670caf1985,zhiyin,114.35760191632072,30.533612154938336,114.35641877413477,30.52791672551088,2024-11-01 23:00:01,2024-11-01 23:08:12,835.0,491.0,工作日,296.0,56.0,武汉大学东中区7栋,教学实验大楼,192.0,129.0,教工宿舍,教学区域,7.0,6.0,23,23,1,246477.5174168301,3380887.677623224,246349.1509766347,3380258.8623415953,641.7839210966027,-1
259937459782029602,100605062,2fd60c39-131d-41be-b25b-80bbeafded3b,zhiyin,114.35802949573632,30.54436096927163,114.36851092055292,30.539755108473184,2024-11-01 23:00:12,2024-11-01 23:06:04,1409.0,352.0,工作日,1015.0,141.0,水电站安全研究所,枫园学生9舍,352.0,157.0,教学区域,学生宿舍,6.0,4.0,23,23,1,246546.49872912036,3382078.4862982067,247540.4363404407,3381544.2737045847,1128.403770988729,-1
259937461925318180,100605609,0bc7ab87-a981-4fa5-b9f4-64fe16a9f1ea,zhiyin,114.3576618583394,30.53349910549416,114.35641178813292,30.527849757315373,2024-11-01 23:00:13,2024-11-01 23:06:49,759.0,396.0,工作日,294.0,56.0,武汉大学信息学部教工宿舍57栋,教学实验大楼,235.0,129.0,教工宿舍,教学区域,7.0,6.0,23,23,1,246482.97660064025,3380875.008423363,246348.30629497708,3380251.4529994726,637.9321734246896,-1
259937507030340596,100605888,3175400c-5ac2-4859-b300-d5c8ca7fcf5f,zhiyin,114.35464455754992,30.53170615410393,114.35218385476117,30.52912179726768,2024-11-01 23:00:35,2024-11-01 23:08:20,471.0,465.0,工作日,254.0,174.0,信息学部5舍,南二门,37.0,60.0,学生宿舍,交通枢纽,4.0,0.0,23,23,1,246188.71771650514,3380683.009290381,245945.80957447836,3380402.0154391215,371.43224134216246,-1
259937524200770533,100606394,eb0bebf4-9049-46c2-a360-0ee405dff335,zhiyin,114.36004253984316,30.54163106203108,114.3549917762862,30.54728944304032,2024-11-01 23:00:43,2024-11-01 23:16:43,1630.0,960.0,工作日,1054.0,1257.0,情人坡草地,工程结构试验中心,125.0,122.0,山体,教学区域,5.0,6.0,23,23,1,246732.59139052292,3381771.280338764,246262.60229968044,3382410.0206815456,793.0188970052756,-1
259937530643221612,100605778,241a279a-2aeb-411f-833d-c7f1acdf851d,zhiyin,114.35325749879824,30.529081132012827,114.36512241209542,30.543502821404683,2024-11-01 23:00:45,2024-11-01 23:12:10,2487.0,685.0,工作日,175.0,916.0,武汉大学信息学部四食堂,湖滨学生3舍,209.0,374.0,食堂,学生宿舍,10.0,4.0,23,23,1,246048.754036952,3380395.086316251,247224.95574527368,3381967.398656054,1963.5723955471467,-1
259937532789657929,100606189,2987a33b-dd9f-428e-961f-a6dd81aae574,zhiyin,114.36400632359558,30.544710800399425,114.35948843820684,30.53812099791386,2024-11-01 23:00:46,2024-11-01 23:10:04,1698.0,558.0,工作日,1184.0,691.0,湖滨十三舍,武汉大学总务后勤部,370.0,314.0,学生宿舍,其他,4.0,2.0,23,23,1,247120.98154403098,3382103.838121092,246670.2944588683,3381383.349568622,849.8368096125264,-1
259937543528649837,100605930,1fdd4e66-36be-4e9b-8998-7954ac1746ec,zhiyin,114.3563398996701,30.527533964674447,114.358862505448,30.54513152634476,2024-11-01 23:00:51,2024-11-01 23:18:27,2712.0,1056.0,工作日,53.0,1102.0,南门,工学部2舍,67.0,100.0,交通枢纽,学生宿舍,0.0,4.0,23,23,1,246340.5850181948,3380216.6014656443,246628.44274772063,3382162.0471808277,1966.6268337366869,-1
259937543541754706,100606465,1dda34f2-8a5b-4e30-ac88-f0772aac84b3,zhiyin,114.3523465578286,30.53014221163496,114.35991821935006,30.546808486181448,2024-11-01 23:00:52,2024-11-01 23:13:24,2774.0,752.0,工作日,181.0,1225.0,维修服务平台,工学部12舍,400.0,95.0,其他,学生宿舍,2.0,4.0,23,23,1,245964.08384578815,3380514.786775323,246734.11251323094,3382345.6048254394,1986.1618467072049,-1
259937549974769645,100605960,9cf2869c-59a5-4c3b-9abf-bee152d3c1c3,zhiyin,114.35448588752878,30.53013990307933,114.35287601760524,30.528632869740186,2024-11-01 23:00:54,2024-11-01 23:02:56,296.0,122.0,工作日,245.0,173.0,信息学部2舍,南二门,34.0,60.0,学生宿舍,交通枢纽,4.0,0.0,23,23,1,246169.4124479648,3380509.7091817693,246010.97149288858,3380346.2452435493,227.6488421754808,-1
259937556417224076,100605933,15e1ac96-4068-49d9-88e3-bf642797b63e,zhiyin,114.35304778408222,30.52882853916009,114.36031895087096,30.5447018325622,2024-11-01 23:00:57,2024-11-01 23:15:09,2901.0,852.0,工作日,173.0,1116.0,南二门,未知,60.0,-1.0,交通枢纽,其他,0.0,2.0,23,23,1,246027.96752130048,3380367.5528500457,246767.09540504552,3382111.1292345035,1893.771009644041,-1
259937565005580074,100605211,15207469-0fc8-4c32-9411-8d9e6fe8e90c,zhiyin,114.35210174793724,30.54300935256973,114.36028282882704,30.546864966014,2024-11-01 23:01:01,2024-11-01 23:07:18,1202.0,377.0,工作日,1133.0,1221.0,未知,工学部9舍,-1.0,108.0,其他,学生宿舍,2.0,4.0,23,23,1,245974.11000506973,3381941.9811729267,246769.24868041888,3382351.047064344,894.1926059619158,-1
259937592929686885,100606400,c01e2af7-ee63-4fd2-becb-6e94e34ad1db,zhiyin,114.3609972994756,30.544414825474203,114.35449074749204,30.53167639746968,2024-11-01 23:01:15,2024-11-01 23:15:01,2431.0,826.0,工作日,1117.0,254.0,工学部3舍,信息学部5舍,101.0,37.0,学生宿舍,学生宿舍,4.0,4.0,23,23,1,246831.44852250052,3382077.782344528,246173.87770088826,3380680.0565501396,1544.6801551566057,-1
259937605807247011,100605944,4117be52-3248-41b8-ad4c-4f214e8fe2b2,zhiyin,114.35221036971392,30.545748256702133,114.35320093034156,30.536291893953447,2024-11-01 23:01:20,2024-11-01 23:18:58,1831.0,1058.0,工作日,1176.0,451.0,未知,雷军科技楼草坪,-1.0,451.0,其他,教学区域,2.0,6.0,23,23,1,245991.6713640184,3382245.4120567422,246062.1009596704,3381194.705285817,1053.0645974545018,-1
259937620843307530,100605743,71022bc1-1dfb-41eb-9a0a-22258dd6b8e2,zhiyin,114.35233763236523,30.52941845953479,114.36503237063236,30.544897461250088,2024-11-01 23:01:28,2024-11-01 23:12:46,2471.0,678.0,工作日,174.0,1187.0,南二门,凌波门,60.0,52.0,交通枢纽,交通枢纽,0.0,0.0,23,23,1,245961.34210391232,3380434.5610634186,247219.93125496065,3382122.230598886,2105.2969177959963,54
259937640163316563,100605254,a61e07f1-aa5d-43b7-8629-e057aa2f7999,zhiyin,114.35160714273252,30.534328017330505,114.35839565232222,30.54484656448103,2024-11-01 23:01:37,2024-11-01 23:14:54,1915.0,797.0,工作日,415.0,1123.0,牌坊,工学部学生7舍,378.0,116.0,交通枢纽,学生宿舍,0.0,4.0,23,23,1,245904.02020660424,3380980.5546310726,246582.8999605216,3382131.5025436934,1336.2480375458704,-1
259937648765308579,100605679,06dac2c9-b069-4036-866f-3d10411dcab4,zhiyin,114.3535240307727,30.54208544250473,114.35310669153996,30.52904037928506,2024-11-01 23:01:41,2024-11-01 23:10:31,1708.0,530.0,工作日,824.0,173.0,桂园3舍,南二门,161.0,60.0,学生宿舍,交通枢纽,4.0,0.0,23,23,1,246108.19762661646,3381836.335682773,246034.17316366854,3380390.9077827423,1447.3221601640773,48
259937650909644851,100605854,7d95761e-902f-41b2-8a68-082c51e0e981,zhiyin,114.35696271962196,30.54422355705585,114.35126789636983,30.54219794826832,2024-11-01 23:01:42,2024-11-01 23:05:47,688.0,245.0,工作日,995.0,817.0,基础制造实验室,武汉大学工学部集贸市场,79.0,313.0,教学区域,食堂,6.0,10.0,23,23,1,246443.76638466096,3382065.6520029814,245891.97175312488,3381853.897782215,591.0305959969149,-1
259937663784589113,100605712,af384477-7200-4b6d-9048-7dab68e82e95,zhiyin,114.35369282647184,30.54202120368201,114.35308075379206,30.52870052911789,2024-11-01 23:01:47,2024-11-01 23:10:27,1742.0,520.0,工作日,824.0,173.0,桂园3舍,南二门,161.0,60.0,学生宿舍,交通枢纽,4.0,0.0,23,23,1,246124.22949576573,3381828.8327195756,246030.79871592866,3380353.2854586067,1478.5022928537928,48
259937680978615205,100605065,6e4ccc3b-6187-4a0d-bf6d-866e19334fae,zhiyin,114.35472049348698,30.531383143884607,114.35454797205792,30.53975965084268,2024-11-01 23:01:55,2024-11-01 23:11:06,1331.0,551.0,工作日,254.0,626.0,信息学部5舍,未知,37.0,-1.0,学生宿舍,其他,4.0,2.0,23,23,1,246195.16539886178,3380647.024569604,246200.40962222204,3381576.1562249777,929.1464550306148,-1
