order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
259775419215514453,100605460,d4a281cf-09b8-41e0-9346-1a2001e52793,zhiyin,114.35958062048633,30.5348999321522,114.36796038189192,30.53939484775189,2024-11-01 02:02:37,2024-11-01 02:09:30,1346.0,413.0,工作日,376.0,845.0,工会委员会,枫园学生6舍,89.0,154.0,其他,学生宿舍,2.0,4.0,2,2,1,246670.77326206103,3381026.008106023,247486.66766879224,3381505.5641538696,946.3919304186245,-1
259775517999239330,100606380,655481ac-a736-4b2f-b625-dda3bc5cf5f6,zhiyin,114.35925894997472,30.53509931476388,114.35300369353904,30.53050206719005,2024-11-01 02:03:23,2024-11-01 02:09:49,1166.0,386.0,工作日,381.0,183.0,中国银行武汉武大支行,武汉大学信息部学生宿舍13舍,25.0,243.0,其他,学生宿舍,2.0,4.0,2,2,1,246640.41867280257,3381048.837958692,246028.09333611862,3380553.2041918966,787.7786165751239,-1
2411011004238,2409092232967,c04657ee-d947-4e57-802f-177b5c88af77,mangguo,114.35319092746003,30.5439269085496,114.35665304775164,30.538254294062604,2024-11-01 02:04:03,2024-11-01 02:12:58,711.2342442126517,535.0,工作日,1138.0,616.0,未知,武汉大学总图书馆,-1.0,315.0,其他,教学区域,2.0,6.0,2,2,1,246081.02659739618,3382041.258976144,246398.52087851422,3381404.508871712,711.5148024017594,-1
2411011006272,2409092233233,f0af141c-a9f8-4f61-97f1-eb10964e9365,mangguo,114.36004590770158,30.543659791459927,114.36002390615305,30.533138766549754,2024-11-01 02:06:04,2024-11-01 02:14:30,1166.3792037416745,506.0,工作日,1090.0,345.0,工学部15舍,武汉大学附属外国语学校,96.0,344.0,学生宿舍,其他,4.0,2.0,2,2,1,246738.185176305,3381996.2073128466,246708.74367691428,3380829.7430364043,1166.8357682649441,-1
2411011009342,2408282044171,2ee732fe-e45c-4a8a-b640-17d005fa76fc,mangguo,114.35978686662902,30.54492775737096,114.3576516843956,30.545315238813192,2024-11-01 02:09:34,2024-11-01 02:12:50,209.33542541749225,196.0,工作日,1124.0,1020.0,工学部1舍,工学部A教学楼,99.0,110.0,学生宿舍,教学区域,4.0,6.0,2,2,1,246716.62034072733,3382137.3751006816,246512.72302779782,3382185.1409910205,209.41751239985254,-1
259776576708151463,100606023,a2bd32dd-2a7c-4db3-93a2-b52664550be8,zhiyin,114.35310651014656,30.53112170639664,114.35883777247996,30.54238548656441,2024-11-01 02:11:35,2024-11-01 02:26:16,2715.0,881.0,工作日,186.0,1065.0,武汉大学信息部学生宿舍14舍,樱顶学生宿舍,244.0,173.0,学生宿舍,学生宿舍,4.0,4.0,2,2,1,246039.57520071493,3380621.674762603,246618.93159454895,3381857.6366008827,1365.0111709288212,-1
259776765688811652,100605201,73f8bcc2-1bf0-4b1d-957e-48153b220a89,zhiyin,114.35835557731832,30.53926321221744,114.36848893924716,30.539735139660536,2024-11-01 02:13:04,2024-11-01 02:18:39,1165.0,335.0,工作日,718.0,141.0,武汉大学梅园一舍,枫园学生9舍,324.0,157.0,学生宿舍,学生宿舍,4.0,4.0,2,2,1,246564.53968887037,3381512.540452563,247538.2750700768,3381542.108946406,974.1842168919442,-1
259777120022566710,100605194,57ed113c-75ba-48af-a4c5-61cae0d761e6,zhiyin,114.35278313660686,30.52861402077369,114.36848694157476,30.539726144886547,2024-11-01 02:15:48,2024-11-01 02:31:34,2470.0,946.0,工作日,173.0,141.0,南二门,枫园学生9舍,60.0,157.0,交通枢纽,学生宿舍,0.0,4.0,2,2,1,246002.00747495628,3380344.364745801,247538.06006066065,3381541.1161356466,1947.2214653569295,-1
259777609648312919,100605896,778c2f9b-f9ec-43e7-a1fa-84998793282c,zhiyin,114.36177193370574,30.53958640823221,114.35954486257064,30.54401494896473,2024-11-01 02:19:37,2024-11-01 02:28:54,883.0,557.0,工作日,726.0,1098.0,小龟山,工学部4舍,87.0,102.0,山体,学生宿舍,5.0,4.0,2,2,1,246893.25179656895,3381540.692872169,246691.02415286037,3382036.7120933677,535.6594885545619,-1
2411011027620,2408282046300,1bf314d0-4a3a-4d98-99a4-35f8bed68e98,mangguo,114.35367999091856,30.54110795961886,114.3536419868657,30.53693194654051,2024-11-01 02:27:07,2024-11-01 02:30:53,462.9737555213293,226.0,工作日,802.0,453.0,桂园餐厅,振华楼,166.0,126.0,食堂,教学区域,10.0,6.0,2,2,1,246120.61944118887,3381727.6058500432,246106.09783087746,3381264.676809685,463.1567483835113,-1
