order_id,bike_id,identity,source,origin_lon,origin_lat,destination_lon,destination_lat,origin_time,destination_time,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest,origin_hour,destination_hour,flow_num,x_origin,y_origin,x_dest,y_dest,flow_length,cluster_id
259759678160373658,100605898,4706e15f-b27c-4337-a118-5ff5e407bad6,zhiyin,114.35245251622447,30.529071391043576,114.36087245372256,30.544123092511857,2024-11-01 00:00:26,2024-11-01 00:12:14,2651.0,708.0,工作日,174.0,1114.0,南二门,工学部6舍,60.0,106.0,交通枢纽,学生宿舍,0.0,4.0,0,0,1,245971.46492388297,3380395.8209115113,246818.70980648903,3382045.7172295805,1854.718779621437,-1
259759699634161922,100605283,03ec2b9f-7432-4ba4-b322-dab27660cac2,zhiyin,114.35585203486733,30.54400926567196,114.36504135297965,30.54500741304125,2024-11-01 00:00:36,2024-11-01 00:06:29,1327.0,353.0,工作日,994.0,1187.0,世纪广场,凌波门,13.0,52.0,文娱场地,交通枢纽,8.0,0.0,0,0,1,246336.61987442579,3382044.393601251,247221.0783822915,3382134.4012773377,889.0265653458404,-1
259759813450801019,100606197,22cfe8d5-c5f7-4fca-87f6-9ddbbdc43b8b,zhiyin,114.35292183698,30.530040344118387,114.34912278366345,30.541752571150585,2024-11-01 00:01:29,2024-11-01 00:10:13,1862.0,524.0,工作日,180.0,24.0,武汉大学信息部学生宿舍11舍,茶港门,242.0,424.0,学生宿舍,交通枢纽,4.0,0.0,0,0,1,246019.0343595059,3380502.1952901813,245684.94548093685,3381809.3582608853,1349.1813854198033,-1
259759824188216840,100605510,d243cfa3-6620-40bf-b38e-e292c0de6dc8,zhiyin,114.3537137756864,30.5423050762018,114.35221280809098,30.5297057682908,2024-11-01 00:01:35,2024-11-01 00:09:19,1629.0,464.0,工作日,963.0,178.0,桂园7舍,南二门,164.0,60.0,学生宿舍,交通枢纽,4.0,0.0,0,0,1,246126.97922734843,3381860.259824433,245950.1096221265,3380466.6977991983,1404.7412485675911,-1
259759843517143397,100606098,eb8c3b12-0bfc-45cd-9c7c-3c3186565a45,zhiyin,114.36260275456894,30.532214743383737,114.36066340008458,30.5472163275786,2024-11-01 00:01:43,2024-11-01 00:12:16,2510.0,633.0,工作日,328.0,1236.0,南三门,尖端科技楼,59.0,88.0,交通枢纽,教学区域,0.0,6.0,0,0,1,246953.85772236827,3380721.49739869,246806.6825728304,3382389.1484285668,1674.1327552171517,-1
259759916532114027,100606108,41876d7d-1884-4d34-92c3-a7f1c8b89403,zhiyin,114.35333643212384,30.52871312827118,114.35334835133564,30.540925102637363,2024-11-01 00:02:18,2024-11-01 00:11:00,1854.0,522.0,工作日,172.0,802.0,信息学部学生宿舍7舍,桂园餐厅,42.0,166.0,学生宿舍,食堂,4.0,10.0,0,0,1,246055.3720983441,3380354.1061073844,246088.31574981057,3381708.079189343,1354.3738002634614,0
259759925120992941,100606342,914a5bd0-bf9a-43b7-b08f-6e35cfa41927,zhiyin,114.34911977761088,30.54186853723065,114.36009603587463,30.546750261194827,2024-11-01 00:02:22,2024-11-01 00:11:02,1539.0,520.0,工作日,24.0,1221.0,茶港门,工学部9舍,424.0,108.0,交通枢纽,学生宿舍,0.0,4.0,0,0,1,245684.95951021212,3381822.2227940764,246751.02523861776,3382338.749258695,1184.607836346095,-1
259759942302437948,100605667,7ab2b31d-dc11-462c-8216-4015fcd61f74,zhiyin,114.35304080481173,30.528691594130933,114.35980848234875,30.545136204879903,2024-11-01 00:02:29,2024-11-01 00:17:17,2706.0,888.0,工作日,173.0,1124.0,南二门,工学部1舍,60.0,99.0,交通枢纽,学生宿舍,0.0,4.0,0,0,1,246026.94105795096,3380352.384841374,246719.23634196274,3382160.438028215,1936.0601970781488,-1
259759974514171622,100606343,07666b12-9587-497e-8f71-68eae38a80a8,zhiyin,114.35235850813204,30.530537065042,114.36395286271056,30.539112744011582,2024-11-01 00:02:45,2024-11-01 00:12:08,2095.0,563.0,工作日,184.0,544.0,武汉大学信息部学生宿舍15、16舍,枫园14舍,245.0,148.0,学生宿舍,学生宿舍,4.0,4.0,0,0,1,245966.25928130932,3380558.539107938,247101.32943333717,3381483.2769502164,1464.0779784446354,-1
259760006725370970,100605553,15f9663b-2607-47f5-bef1-293cb0021635,zhiyin,114.36831941915678,30.53574764939961,114.36586606743924,30.53996710351395,2024-11-01 00:03:00,2024-11-01 00:13:19,1207.0,619.0,工作日,85.0,840.0,珞东门,枫园一舍,383.0,149.0,交通枢纽,学生宿舍,0.0,4.0,0,0,1,247511.6807687908,3381100.379250686,247287.1571195797,3381573.7094963943,523.8820387808441,-1
